column_position_1based,definition,gene_label,schema_role,source_path,units
39490,Source-provided gene/feature label; no independent ontology verification.,UGCG,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39491,Source-provided gene/feature label; no independent ontology verification.,UGDH,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39492,Source-provided gene/feature label; no independent ontology verification.,UGDH-AS1,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39493,Source-provided gene/feature label; no independent ontology verification.,UGGT1,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39494,Source-provided gene/feature label; no independent ontology verification.,UGGT2,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39495,Source-provided gene/feature label; no independent ontology verification.,UGP2,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39496,Source-provided gene/feature label; no independent ontology verification.,UGT1A,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39497,Source-provided gene/feature label; no independent ontology verification.,UGT1A1,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39498,Source-provided gene/feature label; no independent ontology verification.,UGT1A10,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39499,Source-provided gene/feature label; no independent ontology verification.,UGT1A11P,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39500,Source-provided gene/feature label; no independent ontology verification.,UGT1A12P,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39501,Source-provided gene/feature label; no independent ontology verification.,UGT1A13P,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39502,Source-provided gene/feature label; no independent ontology verification.,UGT1A2P,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39503,Source-provided gene/feature label; no independent ontology verification.,UGT1A3,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39504,Source-provided gene/feature label; no independent ontology verification.,UGT1A4,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39505,Source-provided gene/feature label; no independent ontology verification.,UGT1A5,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39506,Source-provided gene/feature label; no independent ontology verification.,UGT1A6,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39507,Source-provided gene/feature label; no independent ontology verification.,UGT1A7,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39508,Source-provided gene/feature label; no independent ontology verification.,UGT1A8,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39509,Source-provided gene/feature label; no independent ontology verification.,UGT1A9,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39510,Source-provided gene/feature label; no independent ontology verification.,UGT2A1,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39511,Source-provided gene/feature label; no independent ontology verification.,UGT2A2,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39512,Source-provided gene/feature label; no independent ontology verification.,UGT2A3,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39513,Source-provided gene/feature label; no independent ontology verification.,UGT2A3P7,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39514,Source-provided gene/feature label; no independent ontology verification.,UGT2B10,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39515,Source-provided gene/feature label; no independent ontology verification.,UGT2B11,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39516,Source-provided gene/feature label; no independent ontology verification.,UGT2B15,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39517,Source-provided gene/feature label; no independent ontology verification.,UGT2B17,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39518,Source-provided gene/feature label; no independent ontology verification.,UGT2B24P,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39519,Source-provided gene/feature label; no independent ontology verification.,UGT2B25P,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39520,Source-provided gene/feature label; no independent ontology verification.,UGT2B26P,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39521,Source-provided gene/feature label; no independent ontology verification.,UGT2B27P,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39522,Source-provided gene/feature label; no independent ontology verification.,UGT2B28,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39523,Source-provided gene/feature label; no independent ontology verification.,UGT2B29P,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39524,Source-provided gene/feature label; no independent ontology verification.,UGT2B4,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39525,Source-provided gene/feature label; no independent ontology verification.,UGT2B7,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39526,Source-provided gene/feature label; no independent ontology verification.,UGT3A1,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39527,Source-provided gene/feature label; no independent ontology verification.,UGT3A2,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39528,Source-provided gene/feature label; no independent ontology verification.,UGT8,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39529,Source-provided gene/feature label; no independent ontology verification.,UHMK1,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
39530,Source-provided gene/feature label; no independent ontology verification.,UHRF1,author_common_bulk_expression_feature,data_dictionary/sources/hr_vilage/gene_expr_colnames.txt,matrix-specific scale; not a protein or secretion measurement
